Date,Time,Event,Side,Mode,Entry,SL,TP1,TP2,Qty,Score,CtrlScore,DivStr,Delta,BarSpeed,ExitPx,ExitReason,HoldBars,MAE,MFE,DayPnL,TotalPnL,FadeEdge,FadeType,RiskMult,TrendReg,VolReg,ChopReg,Version
2026-03-19,11:21:05,SETUP,SHORT,M1,24473.5,24513.5,24423.5,24348.5,1,6,-3,0,-506.0,3000.0,0,,0,0,0,0.0,0.0,0,0,0.9,0,1,0,v12.25-py
2026-03-19,11:21:05,EXIT,SHORT,M1,24473.5,24513.5,24423.5,24348.5,1,6,-3,0,-506.0,3000.0,24461.0,TRAIL,4,7.0,50.75,245.0,245.0,0,0,0.9,0,1,0,v12.25-py
2026-05-11,10:39:55,SETUP,LONG,M1,29356.0,29316.0,29399.0,29459.25,1,6,2,0,201.0,3001.0,0,,0,0,0,0.0,245.0,0,0,0.9,0,1,0,v12.25-py
2026-05-11,10:39:55,EXIT,LONG,M1,29356.0,29316.0,29399.0,29459.25,1,6,2,0,201.0,3001.0,29365.75,TRAIL,11,11.0,56.25,190.0,435.0,0,0,0.9,0,1,0,v12.25-py
2026-05-13,13:08:23,SETUP,LONG,M2,29482.25,29452.25,29513.5,29557.5,1,8,3,0,50.0,3000.0,0,,0,0,0,0.0,435.0,0,0,0.9,0,1,0,v12.25-py
2026-05-13,13:08:23,EXIT,LONG,M2,29482.25,29452.25,29513.5,29557.5,1,8,3,0,50.0,3000.0,29452.25,STOP,9,40.75,14.0,-605.0,-170.0,0,0,0.9,0,1,0,v12.25-py
