Date,Time,Event,Side,Mode,Entry,SL,TP1,TP2,Qty,Score,CtrlScore,DivStr,Delta,BarSpeed,ExitPx,ExitReason,HoldBars,MAE,MFE,DayPnL,TotalPnL,FadeEdge,FadeType,RiskMult,TrendReg,VolReg,ChopReg,Version
2025-03-21,10:56:02,SETUP,LONG,M1,19753.0,19713.75,19794.0,19851.25,1,6,3,0,169.0,3001.0,0,,0,0,0,0.0,0.0,0,0,0.9,0,1,0,v12.25-py
2025-03-21,10:56:02,EXIT,LONG,M1,19753.0,19713.75,19794.0,19851.25,1,6,3,0,169.0,3001.0,19762.75,TRAIL,8,9.75,59.0,190.0,190.0,0,0,0.9,0,1,0,v12.25-py
2025-04-08,11:50:01,SETUP,SHORT,M1,18017.75,18057.75,17967.75,17892.75,1,7,-3,0,-498.0,3000.0,0,,0,0,0,0.0,190.0,0,0,0.9,0,1,0,v12.25-py
2025-04-08,11:50:01,EXIT,SHORT,M1,18017.75,18057.75,17967.75,17892.75,1,7,-3,0,-498.0,3000.0,18003.5,TRAIL,4,47.5,65.25,280.0,470.0,0,0,0.9,0,1,0,v12.25-py
2025-04-14,11:05:05,SETUP,SHORT,M1,19094.75,19134.75,19044.75,18969.75,1,5,-1,0,-106.0,3000.0,0,,0,0,0,0.0,470.0,0,0,0.9,0,1,0,v12.25-py
2025-04-14,11:05:05,EXIT,SHORT,M1,19094.75,19134.75,19044.75,18969.75,1,5,-1,0,-106.0,3000.0,19084.75,HALF_MFE,2,2.75,51.75,195.0,665.0,0,0,0.9,0,1,0,v12.25-py
2025-04-16,11:23:19,SETUP,LONG,M1,18668.0,18628.0,18712.25,18774.0,1,6,2,-2,434.0,3000.0,0,,0,0,0,0.0,665.0,0,0,0.9,0,1,1,v12.25-py
2025-04-16,11:23:19,EXIT,LONG,M1,18668.0,18628.0,18712.25,18774.0,1,6,2,-2,434.0,3000.0,18678.75,TRAIL,5,1.0,67.0,210.0,875.0,0,0,0.9,0,1,1,v12.25-py
