Date,Time,Event,Side,Mode,Entry,SL,TP1,TP2,Qty,Score,CtrlScore,DivStr,Delta,BarSpeed,ExitPx,ExitReason,HoldBars,MAE,MFE,DayPnL,TotalPnL,FadeEdge,FadeType,RiskMult,TrendReg,VolReg,ChopReg,Version
2025-09-16,15:10:20,EXIT,LONG,M1,24553.25,24533.25,24578.25,24628.25,1,6,1,0,188.0,3000.0,24533.25,STOP,4,21.5,0.25,-405.0,-405.0,0,0,0.9,0,1,0,v12.19-py
2025-09-16,15:10:20,EXIT,LONG,M1,24553.25,24533.25,24578.25,24628.25,1,6,1,0,188.0,3000.0,24533.25,STOP,4,21.5,0.25,-405.0,-405.0,0,0,0.9,0,1,0,v12.19-py
2025-09-17,14:12:42,EXIT,SHORT,M1,24401.0,24437.75,24362.75,24309.0,1,8,-3,0,-121.0,3001.0,24391.5,TRAIL,10,10.0,109.25,185.0,-220.0,0,0,0.9,0,2,0,v12.19-py
2025-09-17,14:12:42,EXIT,SHORT,M1,24401.0,24437.75,24362.75,24309.0,1,8,-3,0,-121.0,3001.0,24391.5,TRAIL,10,10.0,109.25,185.0,-220.0,0,0,0.9,0,2,0,v12.19-py
2025-09-18,14:07:17,EXIT,LONG,M1,24759.0,24738.5,24784.0,24834.0,1,5,1,0,570.0,3000.0,24738.5,STOP,4,30.25,3.25,-415.0,-635.0,0,0,0.9,0,1,0,v12.19-py
2025-09-18,14:07:17,EXIT,LONG,M1,24759.0,24738.5,24784.0,24834.0,1,5,1,0,570.0,3000.0,24738.5,STOP,4,30.25,3.25,-415.0,-635.0,0,0,0.9,0,1,0,v12.19-py
2025-09-19,11:16:54,EXIT,SHORT,M1,24729.5,24753.5,24704.5,24654.5,1,8,-3,2,-302.0,3000.0,24753.5,STOP,10,24.5,21.5,-485.0,-1120.0,0,0,0.9,0,1,0,v12.19-py
2025-09-19,11:16:54,EXIT,SHORT,M1,24729.5,24753.5,24704.5,24654.5,1,8,-3,2,-302.0,3000.0,24753.5,STOP,10,24.5,21.5,-485.0,-1120.0,0,0,0.9,0,1,0,v12.19-py
2025-09-23,11:40:13,EXIT,SHORT,M1,24945.25,24965.25,24920.25,24870.25,1,7,-3,0,-333.0,3000.0,24941.0,TRAIL,11,16.0,30.25,80.0,-1040.0,0,0,0.9,0,1,0,v12.19-py
2025-09-23,11:40:13,EXIT,SHORT,M1,24945.25,24965.25,24920.25,24870.25,1,7,-3,0,-333.0,3000.0,24941.0,TRAIL,11,16.0,30.25,80.0,-1040.0,0,0,0.9,0,1,0,v12.19-py
2025-09-25,10:10:57,EXIT,LONG,M1,24578.75,24550.0,24608.75,24653.75,1,5,0,0,232.0,3000.0,24585.5,TRAIL,6,17.0,33.25,130.0,-910.0,0,0,0.9,0,1,0,v12.19-py
2025-09-25,10:10:57,EXIT,LONG,M1,24578.75,24550.0,24608.75,24653.75,1,5,0,0,232.0,3000.0,24585.5,TRAIL,6,17.0,33.25,130.0,-910.0,0,0,0.9,0,1,0,v12.19-py
2025-09-29,11:14:20,EXIT,SHORT,M1,24894.25,24915.5,24869.25,24819.25,1,7,-3,2,-124.0,3000.0,24888.75,TRAIL,6,3.25,32.0,105.0,-805.0,0,0,0.9,0,1,0,v12.19-py
2025-09-29,11:14:20,EXIT,SHORT,M1,24894.25,24915.5,24869.25,24819.25,1,7,-3,2,-124.0,3000.0,24888.75,TRAIL,6,3.25,32.0,105.0,-805.0,0,0,0.9,0,1,0,v12.19-py
2025-09-30,10:48:17,EXIT,LONG,M6,24829.0,24802.97,24840.38,24871.5,1,5,1,0,878.0,3000.0,24836.0,TRAIL,4,11.25,25.5,135.0,-670.0,0,0,0.9,0,1,1,v12.19-py
2025-09-30,10:48:17,EXIT,LONG,M6,24829.0,24802.97,24840.38,24871.5,1,5,1,0,878.0,3000.0,24836.0,TRAIL,4,11.25,25.5,135.0,-670.0,0,0,0.9,0,1,1,v12.19-py
2025-09-30,11:26:41,EXIT,SHORT,M1,24783.75,24808.25,24758.25,24708.75,1,8,-3,0,-277.0,3000.0,24777.25,TRAIL,4,22.25,28.25,260.0,-545.0,0,0,0.9,0,1,0,v12.19-py
2025-09-30,11:26:41,EXIT,SHORT,M1,24783.75,24808.25,24758.25,24708.75,1,8,-3,0,-277.0,3000.0,24777.25,TRAIL,4,22.25,28.25,260.0,-545.0,0,0,0.9,0,1,0,v12.19-py
2025-09-30,14:15:19,EXIT,LONG,M1,24821.25,24796.5,24847.25,24896.25,1,5,1,0,448.0,3000.0,24827.0,TRAIL,14,19.25,31.25,370.0,-435.0,0,0,0.9,0,1,0,v12.19-py
2025-09-30,14:15:19,EXIT,LONG,M1,24821.25,24796.5,24847.25,24896.25,1,5,1,0,448.0,3000.0,24827.0,TRAIL,14,19.25,31.25,370.0,-435.0,0,0,0.9,0,1,0,v12.19-py
2025-10-02,10:45:06,EXIT,SHORT,M1,25063.0,25090.0,25035.0,24988.0,1,7,-3,0,-284.0,3000.0,25056.0,TRAIL,27,0.5,69.25,135.0,-300.0,0,0,0.6,0,1,0,v12.19-py
2025-10-02,10:45:06,EXIT,SHORT,M1,25063.0,25090.0,25035.0,24988.0,1,7,-3,0,-284.0,3000.0,25056.0,TRAIL,27,0.5,69.25,135.0,-300.0,0,0,0.6,0,1,0,v12.19-py
2025-10-03,11:21:56,EXIT,LONG,M1,25137.25,25114.25,25162.25,25212.25,1,5,1,0,402.0,3000.0,25114.25,STOP,5,33.25,5.25,-465.0,-765.0,0,0,0.6,0,1,0,v12.19-py
2025-10-03,11:21:56,EXIT,LONG,M1,25137.25,25114.25,25162.25,25212.25,1,5,1,0,402.0,3000.0,25114.25,STOP,5,33.25,5.25,-465.0,-765.0,0,0,0.6,0,1,0,v12.19-py
2025-10-10,10:58:02,EXIT,SHORT,M2,25264.0,25291.5,25235.5,25189.0,1,8,-3,0,-486.0,3000.0,25052.0,TRAIL,18,11.75,271.5,4235.0,3470.0,0,0,0.6,0,1,1,v12.19-py
2025-10-10,10:58:02,EXIT,SHORT,M2,25264.0,25291.5,25235.5,25189.0,1,8,-3,0,-486.0,3000.0,25052.0,TRAIL,18,11.75,271.5,4235.0,3470.0,0,0,0.6,0,1,1,v12.19-py
2025-10-15,11:37:04,EXIT,SHORT,M1,24980.0,25010.75,24947.75,24903.0,1,8,-3,2,-166.0,3000.0,24972.25,TRAIL,17,26.25,102.75,150.0,3620.0,0,0,1.25,0,1,0,v12.19-py
2025-10-15,11:37:04,EXIT,SHORT,M1,24980.0,25010.75,24947.75,24903.0,1,8,-3,2,-166.0,3000.0,24972.25,TRAIL,17,26.25,102.75,150.0,3620.0,0,0,1.25,0,1,0,v12.19-py
2025-10-15,14:58:36,EXIT,LONG,M1,24953.75,24920.5,24988.25,25036.75,1,5,1,0,64.0,3000.0,24920.5,STOP,4,50.0,4.25,-520.0,2950.0,0,0,1.25,0,1,0,v12.19-py
2025-10-15,14:58:36,EXIT,LONG,M1,24953.75,24920.5,24988.25,25036.75,1,5,1,0,64.0,3000.0,24920.5,STOP,4,50.0,4.25,-520.0,2950.0,0,0,1.25,0,1,0,v12.19-py
2025-10-16,11:28:00,EXIT,SHORT,M1,25041.0,25075.0,25005.5,24956.0,1,7,-2,2,-89.0,3001.0,25032.5,TRAIL,4,0.25,41.25,165.0,3115.0,0,0,1.1,0,1,0,v12.19-py
2025-10-16,11:28:00,EXIT,SHORT,M1,25041.0,25075.0,25005.5,24956.0,1,7,-2,2,-89.0,3001.0,25032.5,TRAIL,4,0.25,41.25,165.0,3115.0,0,0,1.1,0,1,0,v12.19-py
2025-10-21,11:17:09,EXIT,SHORT,M2,25251.0,25278.0,25223.0,25176.0,1,8,-3,0,-622.0,3000.0,25278.0,STOP,4,38.0,9.25,-545.0,2570.0,0,0,1.1,0,1,0,v12.19-py
2025-10-21,11:17:09,EXIT,SHORT,M2,25251.0,25278.0,25223.0,25176.0,1,8,-3,0,-622.0,3000.0,25278.0,STOP,4,38.0,9.25,-545.0,2570.0,0,0,1.1,0,1,0,v12.19-py
2025-10-21,13:02:37,EXIT,SHORT,M2,25260.25,25285.0,25234.5,25185.25,1,8,-3,2,-254.0,3000.0,25285.0,STOP,4,49.5,10.25,-1045.0,2070.0,0,0,0.6,0,1,0,v12.19-py
2025-10-21,13:02:37,EXIT,SHORT,M2,25260.25,25285.0,25234.5,25185.25,1,8,-3,2,-254.0,3000.0,25285.0,STOP,4,49.5,10.25,-1045.0,2070.0,0,0,0.6,0,1,0,v12.19-py
2025-10-23,14:15:58,EXIT,SHORT,M2,25252.0,25275.25,25227.0,25177.0,1,8,-3,0,-88.0,3000.0,25275.25,STOP,4,36.0,3.25,-470.0,1600.0,0,0,1.0,0,1,0,v12.19-py
2025-10-23,14:15:58,EXIT,SHORT,M2,25252.0,25275.25,25227.0,25177.0,1,8,-3,0,-88.0,3000.0,25275.25,STOP,4,36.0,3.25,-470.0,1600.0,0,0,1.0,0,1,0,v12.19-py
2025-10-24,10:56:02,EXIT,SHORT,M1,25463.0,25489.5,25435.5,25388.0,1,6,-2,0,-68.0,3000.0,25456.0,TRAIL,4,18.25,31.5,135.0,1735.0,0,0,0.75,0,1,0,v12.19-py
2025-10-24,10:56:02,EXIT,SHORT,M1,25463.0,25489.5,25435.5,25388.0,1,6,-2,0,-68.0,3000.0,25456.0,TRAIL,4,18.25,31.5,135.0,1735.0,0,0,0.75,0,1,0,v12.19-py
2025-10-27,13:42:58,EXIT,LONG,M6,25925.75,25914.8,25932.5,25947.0,1,5,3,0,610.0,3000.0,25929.25,TRAIL,5,6.25,9.0,65.0,1800.0,0,0,0.75,0,1,0,v12.19-py
2025-10-27,13:42:58,EXIT,LONG,M6,25925.75,25914.8,25932.5,25947.0,1,5,3,0,610.0,3000.0,25929.25,TRAIL,5,6.25,9.0,65.0,1800.0,0,0,0.75,0,1,0,v12.19-py
2025-10-28,11:35:37,EXIT,SHORT,M1,26006.25,26030.25,25981.25,25931.25,1,5,-1,2,-668.0,3000.0,26030.25,STOP,4,47.75,0.25,-485.0,1315.0,0,0,0.75,0,1,0,v12.19-py
