Date,Time,Event,Side,Mode,Entry,SL,TP1,TP2,Qty,Score,CtrlScore,DivStr,Delta,BarSpeed,ExitPx,ExitReason,HoldBars,MAE,MFE,DayPnL,TotalPnL,FadeEdge,FadeType,RiskMult,TrendReg,VolReg,ChopReg,Version
2026-03-16,14:06:44,EXIT,LONG,M1,24918.75,24878.75,24965.5,25031.25,1,6,2,0,228.0,3000.0,24930.0,TRAIL,7,14.75,77.0,220.0,220.0,0,0,0.9,0,1,0,v12.19-py
2026-03-16,14:06:44,EXIT,LONG,M1,24918.75,24878.75,24965.5,25031.25,1,6,2,0,228.0,3000.0,24930.0,TRAIL,7,14.75,77.0,220.0,220.0,0,0,0.9,0,1,0,v12.19-py
2026-03-17,11:37:39,EXIT,SHORT,M1,24962.75,25000.25,24923.75,24869.25,1,6,-1,2,-38.0,3000.0,25000.25,STOP,4,50.0,6.0,-755.0,-535.0,0,0,0.9,0,1,0,v12.19-py
2026-03-17,11:37:39,EXIT,SHORT,M1,24962.75,25000.25,24923.75,24869.25,1,6,-1,2,-38.0,3000.0,25000.25,STOP,4,50.0,6.0,-755.0,-535.0,0,0,0.9,0,1,0,v12.19-py
2026-03-19,11:05:16,EXIT,LONG,M1,24528.25,24488.25,24578.25,24653.25,1,6,1,0,414.0,3000.0,24488.25,STOP,6,58.25,49.25,-805.0,-1340.0,0,0,0.9,0,1,1,v12.19-py
2026-03-19,11:05:16,EXIT,LONG,M1,24528.25,24488.25,24578.25,24653.25,1,6,1,0,414.0,3000.0,24488.25,STOP,6,58.25,49.25,-805.0,-1340.0,0,0,0.9,0,1,1,v12.19-py
