Date,Time,HHMM,Mode,Side,Entry,SL,TP1,TP2,Score,CtrlScore,DivStr,Delta,BarSpeed,FadeEdge,FadeType,RiskMult,TrendReg,VolReg,ChopReg,ATR,VwapDist,HoldBars,Outcome,ExitPx,MAE,MFE,PnL,Win
2026-03-03,14:34:12,1434,M2,SHORT,24722.5,24762.5,24674.25,24606.75,4,-1,0,-246.0,3001.0,0,0,0.523,0,1,0,38.6,144.32,2,STOP,24762.5,91.25,13.0,-800.0,0
2026-03-03,15:52:12,1552,M2,SHORT,24731.25,24771.25,24684.75,24619.75,5,-1,0,-288.0,3000.0,0,0,0.487,0,1,0,37.15,132.32,11,T1,24684.75,33.5,58.25,930.0,1
2026-03-04,13:36:12,1336,M4,SHORT,25193.75,25227.5,25158.5,25109.25,3,-1,-4,-116.0,3000.0,0,0,0.682,0,1,0,28.17,231.02,15,T1,25158.5,24.0,45.75,705.0,1
2026-03-04,13:56:28,1356,M4,SHORT,25185.75,25217.75,25152.25,25105.5,4,-1,-4,-189.0,3000.0,0,0,0.669,0,1,0,26.72,216.46,3,STOP,25217.75,32.0,7.0,-640.0,0
2026-03-04,15:13:30,1513,M6,SHORT,25149.5,25167.53,25133.75,25105.75,5,-1,0,-438.0,3000.0,0,0,0.669,0,1,0,23.14,164.38,2,T1,25133.75,5.75,21.0,315.0,1
2026-03-05,13:36:00,1336,M4,LONG,24810.5,24770.5,24858.0,24924.5,3,3,2,3.0,3003.0,0,0,0.659,0,1,0,38.03,-211.23,2,T1,24858.0,16.0,59.5,950.0,1
2026-03-05,14:24:33,1424,M4,SHORT,24859.75,24899.75,24810.75,24742.0,4,0,-4,-87.0,3000.0,0,0,0.621,0,1,0,39.22,-149.52,2,T1,24810.75,3.25,66.5,980.0,1
2026-03-05,14:52:36,1452,M4,SHORT,24848.25,24888.25,24800.5,24733.5,3,0,-4,-74.0,3000.0,0,0,0.601,0,1,0,38.25,-155.0,4,STOP,24888.25,54.0,25.0,-800.0,0
2026-03-05,15:41:30,1541,M4,SHORT,24969.5,25009.5,24924.25,24861.25,4,-1,-4,-35.0,3000.0,0,0,0.546,0,1,0,36.11,-26.83,4,STOP,25009.5,55.5,24.5,-800.0,0
2026-03-06,11:25:25,1125,M1,LONG,24843.25,24803.25,24893.25,24967.25,3,0,0,214.0,3000.0,0,0,0.809,0,1,0,41.37,41.69,3,STOP,24803.25,47.25,7.25,-800.0,0
2026-03-06,11:37:32,1137,M1,LONG,24853.0,24813.0,24903.0,24978.0,6,3,0,348.0,3000.0,0,0,0.795,0,1,0,42.78,50.47,4,T1,24903.0,13.75,57.5,1000.0,1
2026-03-06,13:11:53,1311,M1,LONG,24840.5,24800.5,24890.25,24960.0,6,3,0,120.0,3000.0,0,0,1.057,0,1,1,39.83,32.34,2,T1,24890.25,7.25,58.0,995.0,1
2026-03-06,14:30:23,1430,M1,LONG,24823.25,24783.25,24871.75,24939.75,6,3,2,100.0,3000.0,0,0,1.057,0,1,0,38.83,11.96,4,STOP,24783.25,45.75,17.5,-800.0,0
2026-03-06,15:37:53,1537,M4,LONG,24637.0,24597.0,24685.0,24752.0,3,1,3,-264.0,3000.0,0,0,0.581,0,1,0,38.32,-167.28,2,T1,24685.0,25.75,71.0,960.0,1
2026-03-09,12:51:03,1251,M2,SHORT,24725.25,24763.25,24685.75,24630.25,3,0,-2,-134.0,3000.0,0,0,0.754,0,1,0,31.66,280.88,3,T1,24685.75,12.75,49.25,790.0,1
2026-03-09,12:51:03,1251,M4,SHORT,24725.25,24763.25,24685.75,24630.25,3,0,-2,-134.0,3000.0,0,0,0.754,0,1,0,31.66,280.88,3,T1,24685.75,12.75,49.25,790.0,1
2026-03-10,14:28:07,1428,M1,LONG,25073.75,25033.75,25123.75,25198.75,4,1,-2,248.0,3000.0,0,0,0.731,0,1,0,41.74,5.19,3,STOP,25033.75,46.75,33.25,-800.0,0
2026-03-10,14:57:01,1457,M1,SHORT,25038.25,25078.25,24988.25,24913.25,4,0,0,-188.0,3000.0,0,0,0.703,0,1,0,43.62,-29.96,8,T1,24988.25,34.25,50.25,1000.0,1
2026-03-11,10:58:27,1058,M1,LONG,25075.0,25035.0,25125.0,25200.0,6,3,0,118.0,3000.0,0,0,0.959,0,1,0,42.51,35.76,2,STOP,25035.0,46.75,15.0,-800.0,0
2026-03-11,11:12:22,1112,M1,SHORT,25014.75,25054.75,24964.75,24889.75,3,0,0,-144.0,3000.0,0,0,0.946,0,1,0,43.19,-25.17,1,T1,24964.75,7.25,60.75,1000.0,1
2026-03-13,11:27:59,1127,M2,SHORT,24464.5,24504.5,24419.25,24355.75,7,-3,0,-318.0,3000.0,0,0,0.881,0,1,0,36.25,-153.64,6,T1,24419.25,31.5,57.5,905.0,1
2026-03-13,11:36:38,1136,M2,SHORT,24449.5,24489.5,24404.75,24342.0,8,-3,0,-560.0,3000.0,0,0,0.87,0,1,0,35.79,-163.96,4,T1,24404.75,32.5,47.25,895.0,1
2026-03-13,13:53:50,1353,M4,LONG,24378.5,24338.5,24425.5,24491.25,3,1,2,151.0,3000.0,0,0,1.024,0,1,0,37.61,-182.03,8,T1,24425.5,16.0,63.0,940.0,1
